"timestamp","Clarifier 2 SLR (ppd/sf)","Clarifier 2 SOR (gpd/sf)","Clarifier 9 SLR (ppd/sf)","Clarifier 9 SOR (gpd/sf)","Clarifier 10 SLR (ppd/sf)","Clarifier 10 SOR (gpd/sf)","NSEC ACTUAL ASRT (days)","Solids Wasted via Effluent (tpd)","Solids Wasted via SWAS (tpd)","Solids Wasted via WAS (tpd)","NSEC MIN ASRT (days)","Total Solids Wasted (tpd)","NNE Total COD (Low Level) (LAB) (mg/L)","NNE NH3A (LAB) (mg/L)","NNE NO2 (LAB) (mg/L)","NNE NO5 (LAB) (mg/L)","NNE OP (LAB) (mg/L)","NNE PWS (LAB) (mg/L)","NNE PW (LAB) (mg/L)","NNE TKNH (LAB) (mg/L)","NNE TSS (LAB) (mg/L)","NNE VSS (LAB) (mg/L)","NAB2 Clarifier Effluent Total COD (Low Level) (LAB) (mg/L)","NAB2 Clarifier Effluent Soluble COD (LAB) (mg/L)","NAB2 Clarifier Effluent E. coli (LAB) (EC/100mL)","NAB2 Clarifier Effluent NH3 (LAB) (mg/L)","NAB2 Clarifier Effluent NO2 (LAB) (mg/L)","NAB2 Clarifier Effluent NO5 (LAB) (mg/L)","NAB2 Clarifier Effluent OP (LAB) (mg/L)","NAB2 Clarifier Effluent PWH (LAB) (mg/L)","NAB2 Clarifier Effluent PWS (LAB) (mg/L)","NAB2 Clarifier Effluent PW (LAB) (mg/L)","NAB2 Clarifier Effluent TKND (LAB) (mg/L)","NAB2 Clarifier Effluent TKNH (LAB) (mg/L)","NAB2 Clarifier Effluent TSS (LAB) (mg/L)","NAB2 Clarifier Effluent VSS (LAB) (mg/L)","NAB4 Clarifier Effluent E. coli (LAB) (EC/100mL)","NSI Soluble COD (LAB) (mg/L)","NSI Total COD (LAB) (mg/L)","NSI E. coli (LAB) (EC/100mL)","NSI NH3A (LAB) (mg/L)","NSI NO2 (LAB) (mg/L)","NSI NO5 (LAB) (mg/L)","NSI OP (LAB) (mg/L)","NSI PWS (LAB) (mg/L)","NSI PW (LAB) (mg/L)","NSI TKNH (LAB) (mg/L)","NSI TSS (LAB) (mg/L)","NSI TVAH (LAB) (mg/L)","NSI VSS (LAB) (mg/L)","NAB2 OF TSS (LAB) (mg/L)","NAB2 OF VSS (LAB) (mg/L)","NAB2 UF Total COD (LAB) (mg/L)","NAB2 UF TKNH (LAB) (mg/L)","NAB2 UF TSS (LAB) (mg/L)","NAB2 UF VSS (LAB) (mg/L)","NAB2 C-Pass Total COD (LAB) (mg/L)","NAB2 C-Pass TKNH (LAB) (mg/L)","NAB2 C-Pass TSS (LAB) (mg/L)","NAB2 C-Pass VSS (LAB) (mg/L)","NAB4 C-Pass TKNH (LAB) (mg/L)","NAB9 C-Pass Total COD (LAB) (mg/L)","NAB9 C-Pass TKNH (LAB) (mg/L)","NAB9 C-Pass TSS (LAB) (mg/L)","NAB9 C-Pass VSS (LAB) (mg/L)","WAS North Quad 1 and 3 TSS (LAB) (mg/L)","WAS North Quad 1 and 3 VSS (LAB) (mg/L)","NAB2 RAS TSS (LAB) (mg/L)","NAB2 RAS VSS (LAB) (mg/L)","NAB9 Clarifier Effluent E. coli (LAB) (EC/100mL)","GTE Soluble COD (LAB) (mg/L)","GTE NH3A (LAB) (mg/L)","GTE NO2 (LAB) (mg/L)","GTE NO5 (LAB) (mg/L)","GTE OP (LAB) (mg/L)","GTE PWS (LAB) (mg/L)","GTE PW (LAB) (mg/L)","GTE TKNH (LAB) (mg/L)","GTE TSS (LAB) (mg/L)","GTE TVAH (LAB) (mg/L)","GTE VSS (LAB) (mg/L)","AB2 ASRT (d)","AB2 Anaerobic F/M  (g sCOD/ g MLSS)","AB2 Anaerobic HRT (h)","AB2 Dilution Factor (h)","AB2 Floc ASRT (d)","AB2 Granule ASRT (d)","AB2 HRT (h)","AB2A DO (mg/L)","AB2B DO (mg/L)","AB2C DO (mg/L)","AB9A DO (mg/L)","AB9B DO (mg/L)","AB9C DO (mg/L)","NSEC EFF TSS (mg/L)","AB2A NO5 (mgN/L)","AB2A NH3 (mg N/L)","AB2C NH3 (mg N/L)","AB2C NO5 (mg N/L)","AB2C MLSS (mg/L)","SAR 2 PH (Std Units)","SAR 2 ORP (mV)","SAR 4 PH (Std Units)","SAR 4 ORP (mV)","CARRB1 PH (Std Units)","CARRB3 PH (Std Units)","SAR 2 MLSS (mg/L)","SAR 4 MLSS (mg/L)","NSI NH3 (mg N/L)","NSI TSS (mg/L)","NSI COD (mg/L)","NSI sCOD (mg/L)","SAR 2 OP (mg P/L)","AB9C NH3 (mg N/L)","AB9C NO2 (mg N/L)","AB9C NO3 (mg N/L)","AB9C OP (mg P/L)","AB9A NO5 (mg N/L)","AB9A NH3 (mg N/L)","AB9C MLSS (mg/L)","AB9C PH (Std Units)","SC2 TSS (mg/L)","AB2 INF FLOW (MGD)","AB2 RAS FLOW (MGD)","AB2 MLR FLOW (MGD)","AB2A AIRFLOW (SCFM)","AB2B AIRFLOW (SCFM)","AB2C AIRFLOW (SCFM)","AB9 INF FLOW (MGD)","AB9 MLR FLOW (MGD)","AB9A AIRFLOW (SCFM)","AB9B AIRFLOW (SCFM)","AB9C AIRFLOW (SCFM)","Q1 RAS FLOW (MGD)","Q2 RAS FLOW (MGD)","Q3 RAS FLOW (MGD)","Q4 RAS FLOW (MGD)","SAR2 RAS FLOW B (MGD)","SAR2 RAS FLOW D (MGD)","SAR4 RAS FLOW A (MGD)","SAR4 RAS FLOW B (MGD)","AB2 PRI FLOW (MGD)","AB2 RAS PIPE FLOW (MGD)","AB2 WAS PUMP FLOW (gpm)","AB2 CYCLONE OF (gpm)","SAR2 GTE FLOW (gpm)","SAR4 GTE FLOW (gpm)","AB2 GTE FLOW (gpm)","NSI FLOW (MGD)","AB2 CYCLONE UF (gpm)","NSEC BASIN IN SVC (#)","SC2 BLANKET (ft)","SC9 BLANKET (ft)","NAB2 C-Pass dSVI 30 (mL/g)","NAB2 C-Pass dSVI 5 (mL/g)","NAB4 C-Pass dSVI 30 (mL/g)","NAB4 C-Pass dSVI 5 (mL/g)","NAB9 C-Pass dSVI 30 (mL/g)","NAB9 C-Pass dSVI 5 (mL/g)","AB2 CYCLONE PRESSURE PV (psi)","AB2 CYCLONE PRESSURE STPT (psi)","AB2 CYCLONE SKID 1 PRESSURE (psi)","AB2 CYCLONE SKID 2 PRESSURE (psi)","NSI TEMP (C)"
2022-04-01,24.0053050120672,824.199354807536,30.7497015198072,1100.87047831217,31.4958805640539,1187.84765307109,5.84840393066406,2.23915520707766,45.9990179962582,0.022489223838137,6.00487344463666,48.2324333747228,NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,NA,NA,NA,NA,NA,NA,75,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-6923.17011714717,NA,NA,NA,-129022.717908952,0.305990478667117,1.5142958275776,0.852137499163718,0.403504526846732,1.04956334998896,0.606392600692712,8.55910797299833,0.0759945665642243,8.98574472657718,1.45504496986678,6.72746948894037,3508.16510802096,0,-332.829569293559,0,-281.045908960485,6.83328538692993,6.83038564074266,4668.10410207532,4723.70421673762,34.7836166394711,87.4820959631243,NA,NA,18.0285332202107,1.75635754943508,0.350672155804359,3.60111820814307,0.050000000745058,0.407265553785454,7.57828803739603,3362.51166859496,6.74436792771848,9.45977118824101,10.9289783034677,0,16.9095287160912,984.718054477159,2056.05298271835,1194.08598858844,14.5848395167279,19.2231265653789,717.840709537239,1808.42559037528,958.960569053168,25.3073422333845,20.3697938960297,25.8437824171477,25.8566287120515,4.99774411501414,4.99895812703017,4.99928189870189,5.00204065290386,-0.000775213289553456,0.00274275244387282,0,0.0920296196625141,1153.33231631142,1141.63820863591,0,65.3265361434445,0,12,5.45848656619247,4.85147725549645,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,15.7355572163176
2022-04-02,24.3780465920766,850.247159322103,31.2153220176697,1135.70273462931,32.0590817729632,1228.8370812734,5.59796190261841,2.27227590282758,43.4604492929247,4.06950041010471,5.60051902333895,49.8001569747925,29,1.34,NA,3.52,0.01,0.05,0.23,3.3,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,388,NA,33.4,NA,0,3.32,3.37,4.5,41.8,75,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-73946.1540159431,NA,NA,NA,-1378087.43715038,0.443782436092483,1.59001656610186,0.799654517114086,0.497562348999183,1.20421477440973,0.776101698717803,8.45922570118617,0.0593140499341978,8.90435934178039,1.12648106122717,7.02638171439738,3462.34602434493,0,-349.830648490904,0,-258.319517722686,6.77675357950125,6.7738163403764,4516.94005883416,4557.82838295702,33.4285236451438,85.8222932640545,NA,NA,15.8743303198142,1.59351137996655,0.698906372337336,3.87739814269575,0.0500000007450581,0.645603725827,7.13963240979862,3315.28119819861,6.7229908726176,13.88444905935,11.2748719668714,0,16.9088610237151,974.621579700841,1862.68854257178,1010.67352640392,15.0845934683531,19.2171566002603,715.710592526862,1761.95996835353,865.510573482916,25.9153405404764,27.5072633616086,27.4958452046651,27.4978562742904,5.00008690899637,4.99976281525375,4.99622183187771,5.00105432858465,-0.00109138784782754,0.00315201035418747,0,0.0959699385976646,1143.54025573161,1143.95829840608,0,66.1653364780197,0,12,5.02674205420438,4.6651677028801,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,15.7151969341106
2022-04-03,24.4851543505987,866.208419164022,31.5931821862857,1169.60379155477,31.9694766600927,1248.14815711975,5.31706094741821,2.41523645189073,42.8494979646471,6.29406740797891,5.45997915665309,51.5563603878021,NA,1.06,NA,NA,NA,NA,NA,NA,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3,NA,NA,NA,NA,NA,NA,72,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-12430.8402936319,NA,NA,NA,-231665.66119245,0.456714935171286,1.93119293570003,1.05923689178103,0.501478013019211,1.26797983717834,0.79725724653656,8.53630210722049,0.0725624331019074,8.76248500719392,0.721014675574682,7.71328959540277,3411.55000456057,0,-361.349251394575,0,-252.937686781236,6.71963061495149,6.73271342650011,4456.04947962638,4482.25049435301,31.7736618225663,82.2831522684346,NA,NA,15.5654051421764,1.76302465567731,0.633497289201568,3.9833742853206,0.0502294040962,0.733137300377419,7.22220007683688,3259.10422175119,6.72343729031745,212.805851607017,11.5116971017034,0,16.8901866985043,976.218963010252,2040.980295923,1152.0348818245,15.5249847000241,19.203096892052,772.757800335945,1870.30689867997,846.884341567535,25.9239387406508,27.4962196263239,27.4979440458236,27.4992489836736,4.99767058971296,4.99865129995992,4.9970562850678,4.99983845921866,-0.00122792135600596,0.00356300248127828,0,0.0941997006042385,1154.32770545123,1152.7164876763,0,69.327355451267,0,12,5.01620630877015,4.64635955668343,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,15.6734298930234
2022-04-04,25.1487510005633,895.033727010091,31.8868706027667,1190.46759223938,32.466079890728,1283.22554334005,5.20985841751099,2.67238505019082,43.1704384591844,6.30287578503291,4.95721792181333,52.144887971878,15,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,430,NA,32.7,NA,NA,NA,NA,NA,NA,89,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-48836.0081565661,NA,NA,NA,-910125.645675581,0.240943562669118,2.38742966415517,1.47508147180671,0.489001607829351,1.33843428076347,0.926319294615579,8.98524098491521,0.117929111208312,8.95364448666826,0.601610706933676,8.4484205488918,3387.81223584301,0,-395.793857781905,0,-261.929981256494,6.78357898829074,6.74456104291499,4484.84001904008,4525.0899915052,31.2184581131836,84.3202189999464,NA,NA,16.8458304326031,1.1101628536539,0.495434352509537,4.54940327508855,0.0500000007450581,0.674209609196156,7.25706953148551,3231.60868911689,6.73850440252132,44.6739768800637,11.9220372297502,0,16.8816121521406,962.262527275227,2620.00525723648,1539.67728661532,15.8352024844666,19.1920420668255,881.42529154583,2346.53889170544,1126.68510658442,25.9061936091658,27.5108548182908,27.4988300618328,27.4943998415924,4.99571936791004,4.9999323366101,4.99530889152301,5.00013157785072,-0.00135952025023809,0.00273493812533376,0,0.0980534638446374,1139.35534703291,1138.30932919474,0,73.4982335042524,0,12,5.19948105862797,4.74070583103412,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,15.8535074801688
2022-04-05,25.7173908352852,912.92014948527,32.6556852062543,1213.75309371948,33.0387040376663,1301.76655769348,5.6727991104126,3.19599054257075,43.2125697771708,1.58461010224289,4.73285782535871,47.9989550749461,33,1.4,0.42,3.86,0.02,0.07,0.32,3.5,10,8,45,28,NA,NA,NA,NA,0.01,NA,0.06,0.34,NA,NA,10,9,NA,186,407,NA,33.6,0.02,0,3.35,3.53,5.19,44,92,45,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-226440.644414188,NA,NA,NA,-4220030.21503943,0.164732846480311,1.8482573160039,1.51175135856842,0.580988603132328,1.51707567334222,1.02299911506894,10.3059316063241,0.103777067717761,9.52176620551728,0.864069199659344,7.78342288291249,3393.03534826999,0,-408.579790349292,0,-276.878084853326,6.81896164383246,6.73852432425497,4530.50606020889,4560.0110540267,33.5969108907886,84.7458218845137,NA,NA,17.9929596613349,1.16342975918973,0.407019989092551,4.42106271347235,0.0503636790134053,0.369828749786961,7.69095366729668,3242.33048720253,6.74728787324967,10.2383054378634,12.1458296224243,0,16.8741598534555,969.426915266688,2383.74887894724,1840.23432352153,16.1315525619411,19.18181076781,900.067151171951,2477.81463778487,1101.33211959448,25.8874295589619,27.494928246729,27.5004933066452,27.5012471272669,4.99947247747207,5.00061708610535,4.99827350981607,5.00149443199998,-0.000829085574639472,0.00350496083434144,0,0.095295050358095,1114.35034347924,943.984357613053,0,74.9308731941156,0,12,5.23719754534833,4.85786792940427,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,15.8674691481171
2022-04-06,25.4540604352951,885.257690429688,32.9497430920601,1195.26878738403,33.2315711180369,1276.36773935954,7.21795558929443,2.49998680022028,36.1249219046699,0.00620838405577362,5.84498228430748,38.6441408793131,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8,NA,NA,NA,NA,NA,NA,84,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-675067.96630517,NA,NA,NA,-12580812.984213,0.177822473135742,1.83202059379458,1.37656907008463,0.512601160134538,1.24365618317168,0.921362971618242,8.40713543750827,0.0903632587661272,10.0100652823602,1.51373162736873,7.83808482121761,3463.85530917247,0,-410.11506131772,0,-275.599109009565,6.78802473434745,6.68971901308399,4567.72346990082,4583.24491718761,34.5432138628213,84.823069065088,NA,NA,18.1778506246272,2.26894269749009,0.494465904521871,3.55348477560488,0.0500000007450581,0.265774615220614,8.54226761452426,3324.2595195032,6.72979627577515,9.26514536697344,11.7691625465445,0,16.8531142775039,950.718962966422,2224.4906769637,1520.05141342247,15.8520033200687,19.1486173581824,772.813623276746,2018.65644616022,1014.77042525686,25.8234070169865,27.5077924501487,27.4955835029829,27.6101087973565,4.99731841631409,4.9998761612757,4.99612537812591,4.99924484688002,-0.000736743165611446,0.00526504745517626,0,0.0939363102220878,1152.89121484835,1083.69432482349,0,71.0217510226119,0,12,5.44476461006512,5.07273321393656,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,15.7412915788646
2022-04-07,25.8843633731206,888.032374064128,33.4151928623517,1194.51016553243,33.9139705300331,1280.03168042501,6.08615159988403,2.21931326256858,44.1812355571323,0.00115501406576691,5.96229338447253,46.3908435026805,NA,1.69,NA,3.32,0.01,0.07,0.24,3.5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,NA,0.07,3.08,3.24,4.88,43,87,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-91379.330393165,NA,NA,NA,-1702978.38280428,0.132611853106804,1.61684314100437,1.10825010708788,0.56197587816201,1.44430712069512,0.975534853052257,7.53980571771831,0.115337356745656,9.68920066138894,1.19665716317901,7.5823184864108,3508.84402337855,0,-411.876844856344,0,-280.42655499104,6.80177292506628,6.67525360127599,4593.82566419343,4621.94023879153,31.2950687840011,91.5656113291712,NA,NA,18.3215424613661,1.37083087155302,0.490654018430537,3.97817692761516,0.0500000007450581,0.367159367875606,8.01831312023362,3367.6290291678,6.70691232636963,11.1901491226108,11.8001187792824,0,16.8616736422915,926.400717338608,2169.98176742088,1427.20040776895,15.8571707686914,19.1312573278266,870.31467740854,2298.19668276573,1028.95056038976,25.6807339252921,27.5111599272054,27.4966837568558,27.7618516876071,4.99997228863254,4.99753818127527,4.9995555167374,5.0000342447687,-0.00212252477626761,0.00498423076322651,0,0.0980386117420442,1170.51043702965,675.258102011495,0,73.235087456661,0,12,5.67975393733766,5.28324482387707,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,15.9218713734327
2022-04-08,26.5639544129372,896.61704826355,33.7082775235176,1191.36452420553,34.596663693587,1289.64297803243,5.6657509803772,2.1974219540755,44.0124765608046,4.27498330300376,5.8167544345061,50.479226843516,NA,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8,NA,NA,NA,NA,NA,NA,75,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-29545.2305469679,NA,NA,NA,-550615.645583708,0.100817638501555,1.65777149825936,1.23419484865324,0.546742803323176,1.38028159591747,0.89555834207917,7.46610344445477,0.136555698582626,9.80636225457399,1.83298155685308,7.25416827635178,3572.51120166851,0,-414.898755838709,0,-289.474347058143,6.74248207194356,6.66992359002925,4636.56889806075,4652.81910299225,29.5662885235393,111.969195751918,NA,NA,18.8933822251236,1.79369542059032,0.514151884177529,3.64122624533366,0.0500000007450581,0.358546625706987,8.40730500436837,3411.93766982188,6.7136859654444,13.6428471751345,11.9125962885646,0,16.8520363771141,976.922974708297,2227.2653591485,1597.99317082314,15.7886172656641,19.1250722226365,870.215602675907,2230.27083354517,971.281867542103,25.9047965993824,27.5004936216723,27.5057559424171,27.4969132382051,5.0034090890053,5.00054945332318,4.99539936731647,5.00128905735023,-0.00168082142347418,0.0036465230398614,0,0.0952960959983374,1147.89834609087,943.069154939625,0,72.2339623993158,0,12,5.83659928816106,5.4821025769338,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,16.0722813166071
2022-04-09,25.8958365321159,877.891314188639,33.245628118515,1168.06016667684,34.1957943042119,1265.28587977091,5.51987028121948,2.20970483024915,43.4025230513679,6.44243861701753,6.54161653319995,52.0524940331777,16,1.83,NA,3.18,0.02,0.07,0.24,3.7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,377,NA,30.5,NA,0,3.01,3.17,4.61,39.8,70,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,2909858.6110645,0,NA,NA,54229183.9476512,0.149959749482464,1.65527138203155,1.01283838768275,0.509141993631407,1.21263269116057,0.746293278903275,7.69525497328203,0.120470319061246,9.2570858714221,2.16338705203608,6.06520818121519,3559.37924914295,0,-414.485652713652,0,-290.593782815983,6.74157589684073,6.67736563200251,4608.96896140319,4616.71671213807,29.343616696719,98.8340097191057,NA,NA,18.3511009730982,2.05986673106573,0.339902298190611,3.15745187521629,0.0501262757768609,0.502650436082127,8.10314948183036,3429.6134740782,6.71533216907887,18.0744765718477,11.6740630859887,0.000307028745158129,16.8560262555474,976.416674822738,2020.52052878728,1124.99577387968,15.4798394582966,19.1333231217791,769.615493926375,1911.45730092939,830.207632006332,25.8815217816792,27.507555713881,27.4982267525449,27.5001472951151,4.99895558832211,4.9987336351016,5.00042100695927,5.00260583853312,-0.00156773835914308,0.00212821839953986,0,0.0940069819109161,1151.63776630317,781.666607727998,0,69.9320037131251,0,12,5.6833339505153,5.40542495707093,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,16.1060319396743
2022-04-10,25.4441189368566,876.502951939901,33.1098695993423,1179.06977017721,33.8479018608729,1267.21676826477,5.52922105789185,2.28899717463387,43.3859590742323,5.76431343290541,5.94252988696098,51.4401313940684,NA,1.43,NA,NA,NA,NA,NA,NA,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,NA,NA,NA,NA,NA,NA,78,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-19395.8207917661,NA,NA,NA,-361467.559733073,0.144531110278357,1.98528211023835,0.970068198297181,0.540148340712502,1.31529139013398,0.879534005897011,8.03434975639641,0.12182334688359,8.62085000143861,1.04629387760142,7.08909715799051,3512.27409597741,0,-396.2533248512,0,-286.496617210802,6.76228651013963,6.67236706253923,4533.63634698377,4534.94128550563,28.3868514994423,82.4082804265746,NA,NA,17.2792135836474,1.65751217441399,0.463464416224143,3.42071067172303,0.0500000007450581,0.593367923506011,7.70733402864771,3391.28525948801,6.71348385609866,95.9417226422171,11.6651674151918,0,16.8435592928933,936.6845636134,2179.74496814538,1094.76169067765,15.6555225532796,19.1144626975598,823.407826579294,2044.45819959335,880.775827767844,25.8880923492529,27.4883484293414,27.5001834917232,27.6147727892288,4.99990938457261,4.99999405323865,4.99620452977506,5.00047188436958,-0.00174180649753826,0.00404699375761701,0,0.0965940662725137,1152.57146369627,840.458954062146,0,70.0283715207032,0,12,5.58225032261798,5.39013644205301,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,16.0907895540529
2022-04-11,26.3271215756734,906.867557525635,33.7012847065926,1209.6949412028,34.3053819735845,1299.19739786784,5.33436250686646,2.57747939957513,43.8858411894904,6.33558402326372,5.33582664926847,52.7970080852508,37,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,422,NA,30.8,NA,NA,NA,NA,NA,NA,87,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-6816.79534046895,-2.73992745110097,NA,NA,-127040.27948736,0.0599136883168338,1.77314416042509,1.19594135073703,0.51822977889063,1.36193629895851,0.874338563139792,8.48851248200362,0.158109164476125,9.14473990207223,1.1571167379721,7.52676557128441,3504.2350711791,0,-398.105654761879,0,-293.35479405775,6.7904079027081,6.68794066161856,4539.40185719403,4558.06362733988,30.4572165716902,81.3184512207749,NA,NA,18.0589618554679,1.33458967827983,0.533066987028446,3.81632057229583,0.0500000007450581,0.536156083003964,7.82802028851153,3364.6349619767,6.73188829560234,68.4105046569169,12.058418993323,0.002273572473968,16.8414541115943,966.60620700645,2438.18582254539,1622.2579118295,16.0550989803159,19.1094359149189,914.985334376506,2391.88744509959,1012.7761188344,25.8843344710708,27.5035079672302,27.5047012002023,27.4913164845061,5.00232713799211,4.99955741085832,4.99917458288356,5.00081166764306,-0.0021149646537266,0.00362594126407309,0,0.0993421898816254,1158.05596210245,759.82979547636,0,74.1909711077501,0,12,5.83593214215259,5.55966032263483,NA,NA,NA,NA,NA,NA,-1.40625095367432,33,0.187499821186066,-1.40625095367432,16.1527017238847
2022-04-12,18.800108618685,627.340173363686,33.8348547617594,1183.86055310567,34.5225589672724,1271.83214886983,4.37599563598633,2.3398998008834,43.8817558288574,11.0143183721436,5.10855344335238,57.2297980944316,40,0.91,0.34,2.95,0.05,0.09,0.27,2.9,7,6,43,44,NA,NA,NA,NA,0.09,NA,0.13,0.38,NA,NA,11,9,NA,200,414,NA,34.4,0,0,3.27,3.39,4.87,43.3,87,56,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30000019073486,NA,-161164.391398791,0,NA,NA,-3003518.12828393,0.624538310234089,1.78976955183027,0.792110230840363,0.416639836075943,1.21036298587561,0.639152982120895,9.00635108742167,-1.39781123990066,3.05613774324272,0.646969258651035,4.23923270873139,2528.02797895997,0,-314.304234417795,0,-220.253692039923,6.81669564803867,6.69826140893622,3432.27698265068,3460.85224435409,36.1709849730808,79.7672420367338,NA,NA,17.6278313876364,1.69928545810553,0.221935291594333,3.10645668723068,0.021701158450794,0.622106517174454,7.78496866012985,3438.76428540243,6.75104020678392,18.0850957778368,6.92251634067656,0.000563573865547092,10.848544507905,695.574896521357,1762.93750655771,683.88789242337,15.685359073783,19.1117709713459,821.013104266282,2140.48862467778,822.321022878986,25.8860419431244,17.2362599186911,27.9388605391776,27.9900916910021,3.29616274758338,3.26172194177943,3.26330490809162,3.22215654975562,-0.00234766879020386,0.00323367310008035,0,0.0664614856868701,876.523031824487,492.147527434058,0,62.6147204035958,0,12,3.4453063287452,5.39567171779294,NA,NA,NA,NA,NA,NA,-24.7957393395075,31.0559385763047,-24.2347716981106,-24.7957393395075,16.1775148850679
